RunID,Scenario,Statement,LineItem,Year,Value_BillionsUSD
ATT_20260415_202355_UTC,upside,balance_sheet,Retained Earnings,2026,25.70727156310729
ATT_20260415_202355_UTC,upside,balance_sheet,Retained Earnings,2027,37.17774997836008
ATT_20260415_202355_UTC,upside,balance_sheet,Retained Earnings,2028,50.14889493987878
ATT_20260415_202355_UTC,upside,balance_sheet,Equity,2026,120.4722715631073
ATT_20260415_202355_UTC,upside,balance_sheet,Equity,2027,131.94274997836007
ATT_20260415_202355_UTC,upside,balance_sheet,Equity,2028,144.9138949398788
ATT_20260415_202355_UTC,upside,balance_sheet,Total Liabilities & Equity,2026,426.4290873732883
ATT_20260415_202355_UTC,upside,balance_sheet,Total Liabilities & Equity,2027,420.3868713183368
ATT_20260415_202355_UTC,upside,balance_sheet,Total Liabilities & Equity,2028,418.74608990279165
ATT_20260415_202355_UTC,upside,cash_flow,Net Income,2026,16.031083166302086
ATT_20260415_202355_UTC,upside,cash_flow,Net Income,2027,18.50077163750451
ATT_20260415_202355_UTC,upside,cash_flow,Net Income,2028,20.921201550836603
ATT_20260415_202355_UTC,upside,cash_flow,D&A,2026,21.88042408
ATT_20260415_202355_UTC,upside,cash_flow,D&A,2027,23.059891741424998
ATT_20260415_202355_UTC,upside,cash_flow,D&A,2028,24.25857944235075
ATT_20260415_202355_UTC,upside,cash_flow,Change in Working Capital,2026,26.95027743890411
ATT_20260415_202355_UTC,upside,cash_flow,Change in Working Capital,2027,1.759589476317563
ATT_20260415_202355_UTC,upside,cash_flow,Change in Working Capital,2028,1.9040644274427319
ATT_20260415_202355_UTC,upside,cash_flow,CFO,2026,64.86178468520619
ATT_20260415_202355_UTC,upside,cash_flow,CFO,2027,43.32025285524707
ATT_20260415_202355_UTC,upside,cash_flow,CFO,2028,47.083845420630084
ATT_20260415_202355_UTC,upside,cash_flow,Capex,2026,22.28067574
ATT_20260415_202355_UTC,upside,cash_flow,Capex,2027,23.342835198375
ATT_20260415_202355_UTC,upside,cash_flow,Capex,2028,24.408323759896128
ATT_20260415_202355_UTC,upside,cash_flow,CFI,2026,-22.28067574
ATT_20260415_202355_UTC,upside,cash_flow,CFI,2027,-23.342835198375
ATT_20260415_202355_UTC,upside,cash_flow,CFI,2028,-24.408323759896128
ATT_20260415_202355_UTC,upside,cash_flow,New Borrowing,2026,0.0
ATT_20260415_202355_UTC,upside,cash_flow,New Borrowing,2027,0.0
ATT_20260415_202355_UTC,upside,cash_flow,New Borrowing,2028,0.0
ATT_20260415_202355_UTC,upside,cash_flow,Mandatory Debt Repayment,2026,4.34965
ATT_20260415_202355_UTC,upside,cash_flow,Mandatory Debt Repayment,2027,4.28324390581776
ATT_20260415_202355_UTC,upside,cash_flow,Mandatory Debt Repayment,2028,4.3175850167176915
ATT_20260415_202355_UTC,upside,cash_flow,Optional Debt Repayment,2026,26.861553139407977
ATT_20260415_202355_UTC,upside,cash_flow,Optional Debt Repayment,2027,15.131981048554511
ATT_20260415_202355_UTC,upside,cash_flow,Optional Debt Repayment,2028,12.361498990039893
ATT_20260415_202355_UTC,upside,cash_flow,Net Debt Issuance,2026,-31.211203139407978
ATT_20260415_202355_UTC,upside,cash_flow,Net Debt Issuance,2027,-19.415224954372274
ATT_20260415_202355_UTC,upside,cash_flow,Net Debt Issuance,2028,-16.679084006757584
ATT_20260415_202355_UTC,upside,cash_flow,Dividends,2026,6.091811603194793
ATT_20260415_202355_UTC,upside,cash_flow,Dividends,2027,7.030293222251713
ATT_20260415_202355_UTC,upside,cash_flow,Dividends,2028,7.950056589317908
ATT_20260415_202355_UTC,upside,cash_flow,CFF,2026,-37.30301474260277
ATT_20260415_202355_UTC,upside,cash_flow,CFF,2027,-26.445518176623985
ATT_20260415_202355_UTC,upside,cash_flow,CFF,2028,-24.629140596075494
ATT_20260415_202355_UTC,upside,cash_flow,Delta Cash,2026,5.278094202603424
ATT_20260415_202355_UTC,upside,cash_flow,Delta Cash,2027,-6.468100519751915
ATT_20260415_202355_UTC,upside,cash_flow,Delta Cash,2028,-1.9536189353415374
ATT_20260415_202355_UTC,upside,cash_flow,Ending Cash,2026,23.512094202603425
ATT_20260415_202355_UTC,upside,cash_flow,Ending Cash,2027,17.04399368285151
ATT_20260415_202355_UTC,upside,cash_flow,Ending Cash,2028,15.090374747509971
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Revenue,2026,127.13482
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Revenue,2027,128.461427225
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Revenue,2028,129.562227982875
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,COGS,2026,74.3738697
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,COGS,2027,74.76455064494998
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,COGS,2028,75.1460922300675
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Gross Profit,2026,52.7609503
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Gross Profit,2027,53.69687658005
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Gross Profit,2028,54.41613575280749
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,SG&A,2026,30.003817520000005
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,SG&A,2027,30.188435397875
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,SG&A,2028,30.317561347992747
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Other OpEx,2026,-20.087301559999997
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Other OpEx,2027,-20.03998264709999
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Other OpEx,2028,-20.211707565328496
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,EBITDA,2026,42.84443433999999
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,EBITDA,2027,43.548423829274995
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,EBITDA,2028,44.310281970143244
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,D&A,2026,20.85011048
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,D&A,2027,20.939212637675
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,D&A,2028,20.98908093322575
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,EBIT,2026,21.99432385999999
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,EBIT,2027,22.609211191599993
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,EBIT,2028,23.321201036917493
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Interest Expense,2026,7.2241103398971855
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Interest Expense,2027,6.44704906980016
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Interest Expense,2028,5.811253489938437
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Pretax Income,2026,14.770213520102805
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Pretax Income,2027,16.162162121799835
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Pretax Income,2028,17.509947546979053
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Taxes,2026,3.027893771621075
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Taxes,2027,3.313243234968966
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Taxes,2028,3.589539247130706
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Net Income,2026,11.742319748481732
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Net Income,2027,12.84891888683087
ATT_20260415_202355_UTC,energy_cost_strain,income_statement,Net Income,2028,13.920408299848347
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Cash,2026,31.706656672444602
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Cash,2027,23.85805234072935
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Cash,2028,19.381824098123396
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Accounts Receivable,2026,9.926965397260275
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Accounts Receivable,2027,9.854575239178082
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Accounts Receivable,2028,9.761537724737156
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Inventory,2026,4.5846905979452055
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Inventory,2027,4.506356477229862
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Inventory,2028,4.426413651908085
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Other Current Assets,2026,18.05314444
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Other Current Assets,2027,18.113061238724995
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Other Current Assets,2028,18.1387119176025
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Net PP&E,2026,154.45526964
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Net PP&E,2027,154.58373106722502
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Net PP&E,2028,154.58373106722502
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Goodwill & Intangibles,2026,67.99221
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Goodwill & Intangibles,2027,67.3122879
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Goodwill & Intangibles,2028,66.639165021
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Other Non-Current Assets,2026,146.7426
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Other Non-Current Assets,2027,146.008887
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Other Non-Current Assets,2028,145.278842565
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Total Assets,2026,433.4615367476501
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Total Assets,2027,424.2369512630873
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Total Assets,2028,418.21022604559613
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Accounts Payable,2026,66.63083669013699
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Accounts Payable,2027,66.57117523180477
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Accounts Payable,2028,66.49914463099124
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Short-Term Debt,2026,7.995712732582149
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Short-Term Debt,2027,7.181673318321297
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Short-Term Debt,2028,6.49894811041844
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Long-Term Debt,2026,146.38693908087225
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Long-Term Debt,2027,131.48335985906738
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Long-Term Debt,2028,118.98390461838665
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Total Debt,2026,154.3826518134544
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Total Debt,2027,138.66503317738866
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Total Debt,2028,125.48285272880509
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Other Liabilities,2026,94.63481000000004
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Other Liabilities,2027,93.22117490000005
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Other Liabilities,2028,91.81800758600005
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Total Liabilities,2026,315.64829850359143
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Total Liabilities,2027,298.45738330919346
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Total Liabilities,2028,283.8000049457964
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Retained Earnings,2026,23.048238244058673
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Retained Earnings,2027,31.01456795389381
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Retained Earnings,2028,39.64522109979979
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Equity,2026,117.81323824405867
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Equity,2027,125.77956795389382
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Equity,2028,134.4102210997998
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Total Liabilities & Equity,2026,433.4615367476501
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Total Liabilities & Equity,2027,424.2369512630873
ATT_20260415_202355_UTC,energy_cost_strain,balance_sheet,Total Liabilities & Equity,2028,418.2102260455962
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Net Income,2026,11.742319748481732
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Net Income,2027,12.84891888683087
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Net Income,2028,13.920408299848347
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,D&A,2026,20.85011048
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,D&A,2027,20.939212637675
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,D&A,2028,20.98908093322575
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Change in Working Capital,2026,26.050036254931502
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Change in Working Capital,2027,0.031146021740327837
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Change in Working Capital,2028,0.07529906007165908
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,CFO,2026,58.64246648341324
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,CFO,2027,33.81927754624619
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,CFO,2028,34.984788293145755
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Capex,2026,21.10438012
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Capex,2027,21.067674064899997
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Capex,2028,20.98908093322575
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,CFI,2026,-21.10438012
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,CFI,2027,-21.067674064899997
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,CFI,2028,-20.98908093322575
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,New Borrowing,2026,0.0
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,New Borrowing,2027,0.0
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,New Borrowing,2028,0.0
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Mandatory Debt Repayment,2026,3.47972
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Mandatory Debt Repayment,2027,3.8595662953363603
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Mandatory Debt Repayment,2028,4.15995099532166
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Optional Debt Repayment,2026,16.12362818654558
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Optional Debt Repayment,2027,11.858052340729358
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Optional Debt Repayment,2028,9.022229453261927
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Net Debt Issuance,2026,-19.603348186545578
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Net Debt Issuance,2027,-15.717618636065719
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Net Debt Issuance,2028,-13.182180448583587
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Dividends,2026,4.4620815044230575
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Dividends,2027,4.88258917699573
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Dividends,2028,5.289755153942371
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,CFF,2026,-24.065429690968635
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,CFF,2027,-20.600207813061452
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,CFF,2028,-18.47193560252596
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Delta Cash,2026,13.472656672444604
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Delta Cash,2027,-7.848604331715252
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Delta Cash,2028,-4.476228242605957
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Ending Cash,2026,31.706656672444602
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Ending Cash,2027,23.85805234072935
ATT_20260415_202355_UTC,energy_cost_strain,cash_flow,Ending Cash,2028,19.381824098123396
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Revenue,2026,127.13482
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Revenue,2027,128.461427225
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Revenue,2028,129.562227982875
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,COGS,2026,73.1025215
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,COGS,2027,73.47993637269998
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,COGS,2028,73.85046995023873
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Gross Profit,2026,54.0322985
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Gross Profit,2027,54.981490852300006
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Gross Profit,2028,55.71175803263625
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,SG&A,2026,29.49527824
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,SG&A,2027,29.674589688974997
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,SG&A,2028,29.79931243606125
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Other OpEx,2026,-20.3415712
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Other OpEx,2027,-20.296905501549986
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Other OpEx,2028,-20.470832021294243
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,EBITDA,2026,44.87859146
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,EBITDA,2027,45.603806664874995
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,EBITDA,2028,46.38327761786924
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,D&A,2026,20.85011048
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,D&A,2027,20.939212637675
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,D&A,2028,20.98908093322575
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,EBIT,2026,24.02848098
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,EBIT,2027,24.664594027199993
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,EBIT,2028,25.39419668464349
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Interest Expense,2026,9.775850182907009
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Interest Expense,2027,8.85619764087395
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Interest Expense,2028,8.039585687337167
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Pretax Income,2026,14.25263079709299
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Pretax Income,2027,15.808396386326043
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Pretax Income,2028,17.35461099730632
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Taxes,2026,2.9217893134040627
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Taxes,2027,3.240721259196839
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Taxes,2028,3.5576952544477956
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Net Income,2026,11.330841483688928
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Net Income,2027,12.567675127129206
ATT_20260415_202355_UTC,interest_rate_strain,income_statement,Net Income,2028,13.796915742858525
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Cash,2026,33.661292055740496
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Cash,2027,27.01965574021608
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Cash,2028,22.81000660548382
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Accounts Receivable,2026,9.926965397260275
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Accounts Receivable,2027,9.854575239178082
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Accounts Receivable,2028,9.761537724737156
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Inventory,2026,4.506319818493151
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Inventory,2027,4.428927671779177
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Inventory,2028,4.350096175151049
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Other Current Assets,2026,18.05314444
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Other Current Assets,2027,18.113061238724995
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Other Current Assets,2028,18.1387119176025
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Net PP&E,2026,154.201
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Net PP&E,2027,154.07253857277502
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Net PP&E,2028,153.8134141168093
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Goodwill & Intangibles,2026,67.99221
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Goodwill & Intangibles,2027,67.3122879
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Goodwill & Intangibles,2028,66.639165021
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Other Non-Current Assets,2026,146.7426
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Other Non-Current Assets,2027,146.008887
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Other Non-Current Assets,2028,145.278842565
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Total Assets,2026,435.0835317114939
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Total Assets,2027,426.80993336267335
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Total Assets,2028,420.79177412578383
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Accounts Payable,2026,65.49184802876712
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Accounts Payable,2027,65.42734060582875
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Accounts Payable,2028,65.35260765459483
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Short-Term Debt,2026,8.151921154214408
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Short-Term Debt,2027,7.396416738912186
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Short-Term Debt,2028,6.718240572990181
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Long-Term Debt,2026,149.24683080862525
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Long-Term Debt,2027,135.41492081922513
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Long-Term Debt,2028,122.99875025291922
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Total Debt,2026,157.39875196283967
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Total Debt,2027,142.81133755813732
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Total Debt,2028,129.7169908259094
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Other Liabilities,2026,94.63481000000002
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Other Liabilities,2027,93.22117490000004
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Other Liabilities,2028,91.81800758600005
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Total Liabilities,2026,317.5254099916068
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Total Liabilities,2027,301.4598530639661
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Total Liabilities,2028,286.88760606650425
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Retained Earnings,2026,22.793121719887136
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Retained Earnings,2027,30.585080298707243
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Retained Earnings,2028,39.13916805927953
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Equity,2026,117.55812171988713
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Equity,2027,125.35008029870724
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Equity,2028,133.90416805927953
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Total Liabilities & Equity,2026,435.08353171149395
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Total Liabilities & Equity,2027,426.80993336267335
ATT_20260415_202355_UTC,interest_rate_strain,balance_sheet,Total Liabilities & Equity,2028,420.79177412578383
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Net Income,2026,11.330841483688928
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Net Income,2027,12.567675127129206
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Net Income,2028,13.796915742858525
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,D&A,2026,20.85011048
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,D&A,2027,20.939212637675
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,D&A,2028,20.98908093322575
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Change in Working Capital,2026,24.989418373013695
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Change in Working Capital,2027,0.025358083132795334
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Change in Working Capital,2028,0.07148538095763779
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,CFO,2026,57.17037033670262
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,CFO,2027,33.532245847937006
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,CFO,2028,34.85748205704191
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Capex,2026,20.85011048
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Capex,2027,20.810751210449997
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Capex,2028,20.72995647726
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,CFI,2026,-20.85011048
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,CFI,2027,-20.810751210449997
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,CFI,2028,-20.72995647726
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,New Borrowing,2026,0.0
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,New Borrowing,2027,0.0
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,New Borrowing,2028,0.0
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Mandatory Debt Repayment,2026,3.47972
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Mandatory Debt Repayment,2027,3.9349687990709916
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Mandatory Debt Repayment,2028,4.2843401267441195
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Optional Debt Repayment,2026,13.10752803716033
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Optional Debt Repayment,2027,10.65244560563134
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Optional Debt Repayment,2028,8.810006605483819
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Net Debt Issuance,2026,-16.58724803716033
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Net Debt Issuance,2027,-14.587414404702331
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Net Debt Issuance,2028,-13.09434673222794
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Dividends,2026,4.305719763801793
ATT_20260415_202355_UTC,interest_rate_strain,cash_flow,Dividends,2027,4.775716548309099
